trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
1733,436,10,14-07-2023,824394,525225,27-07-2023
1734,415,28,05-03-2023,85033,108868,
1735,79,28,05-07-2023,583813,588590,
1736,64,46,16-05-2023,907791,835522,28-05-2023
1737,608,19,21-02-2023,69943,71655,
1738,6,61,30-06-2023,352533,370817,
1739,14,48,14-06-2023,795877,623411,21-06-2023
1740,502,58,26-12-2022,567333,274714,27-02-2023
1741,706,3,16-07-2023,489336,487116,07-08-2023
1742,692,5,27-05-2023,134497,172939,
1743,600,44,17-06-2023,232610,252595,
1744,203,9,22-05-2023,720741,504427,01-07-2023
1745,750,51,21-07-2023,538586,576711,
1746,298,45,28-07-2023,983239,987917,
1747,594,22,20-02-2023,349091,229162,07-05-2023
1748,623,64,04-05-2023,112869,118588,
1749,430,49,08-08-2023,462012,495787,
1750,209,54,19-05-2023,387038,397683,
1751,88,24,04-04-2023,889889,431761,24-05-2023
1752,541,53,17-01-2023,133558,139268,
1753,297,28,10-02-2023,763631,773361,
1754,171,26,13-07-2023,387665,399133,
1755,439,70,13-06-2023,98311,102964,
1756,305,39,20-06-2023,855147,871679,
1757,459,34,25-06-2023,639693,670147,
1758,195,10,15-03-2023,910900,678781,20-04-2023
1759,656,40,21-06-2023,837201,852158,
1760,753,39,29-04-2023,990451,995281,
1761,274,10,30-01-2023,96972,111043,
1762,639,29,01-12-2022,431724,452921,
1763,423,24,15-03-2023,235599,237813,
1764,334,61,14-06-2023,264375,142833,29-07-2023
1765,38,48,06-11-2022,170737,178568,
1766,420,2,23-05-2023,146763,175905,
1767,416,29,13-07-2023,97494,124883,
1768,496,25,07-07-2023,587119,260534,08-08-2023
1769,618,56,23-04-2023,638244,649569,
1770,188,34,30-07-2023,944341,659098,05-08-2023
1771,365,46,11-01-2023,792267,99993,09-04-2023
1772,451,36,04-03-2023,266641,279464,
1773,89,34,19-06-2023,889126,904253,
1774,241,71,07-05-2023,542658,546230,
1775,93,26,02-07-2023,66318,123584,
1776,642,46,28-05-2023,352303,65571,05-06-2023
1777,460,25,06-07-2023,563624,587584,
1778,334,7,16-05-2023,676787,298250,09-06-2023
1779,514,40,25-06-2023,352459,253657,29-07-2023
1780,209,15,21-04-2023,992916,235630,31-07-2023
1781,636,26,22-06-2023,908249,168617,04-07-2023
1782,413,48,09-01-2023,984607,245545,06-06-2023
1783,529,30,07-05-2023,946086,327136,19-05-2023
1784,131,67,26-07-2023,980293,310450,06-08-2023
1785,361,31,07-05-2023,427052,379412,06-08-2023
1786,574,30,03-08-2023,884608,670470,08-08-2023
1787,666,38,01-07-2023,901581,322387,30-07-2023
1788,136,72,17-06-2023,689548,676575,31-07-2023
1789,268,42,09-07-2023,569989,576661,
1790,755,44,22-01-2023,425651,432268,
1791,83,54,14-05-2023,847486,867900,
1792,157,64,21-02-2023,168744,187874,
1793,263,11,31-03-2023,60701,85464,
1794,156,64,22-04-2023,372258,207394,29-05-2023
1795,716,68,01-08-2023,535641,539888,
1796,724,49,13-05-2023,457958,477411,
1797,319,60,16-01-2023,404632,412886,
1798,577,33,06-04-2023,343561,352500,
1799,615,54,29-12-2022,112882,149392,
1800,40,15,07-04-2023,164114,207785,
1801,545,33,22-07-2023,973506,710215,23-07-2023
1802,669,18,10-08-2023,724663,726672,
1803,372,55,16-04-2023,891517,639135,03-08-2023
1804,49,58,24-06-2023,754235,586392,11-07-2023
1805,10,37,06-08-2023,915564,754184,06-08-2023
1806,329,69,30-05-2023,738724,754919,
1807,193,17,06-08-2023,527631,544629,
1808,175,65,02-05-2023,91551,110001,
1809,692,64,26-07-2023,999113,1003976,
1810,69,33,06-06-2023,728390,553450,08-07-2023
1811,648,11,31-07-2023,966504,122527,07-08-2023
1812,241,1,11-05-2023,843041,55105,31-07-2023
1813,69,18,07-06-2023,662317,59454,02-08-2023
1814,726,68,28-06-2023,511867,457230,08-08-2023
1815,194,4,27-07-2023,751534,763977,
1816,217,7,24-12-2022,300721,310329,
1817,751,67,06-08-2023,993899,1004312,
1818,164,35,19-05-2023,65730,112342,
1819,220,69,12-03-2023,391982,393219,
1820,277,22,10-04-2023,402996,416131,
1821,22,66,09-07-2023,386386,401939,
1822,214,21,16-05-2023,388325,406412,
1823,385,16,05-05-2023,165773,172322,
1824,525,71,19-06-2023,241380,263435,
1825,105,34,29-01-2023,138674,194243,
1826,655,73,12-05-2023,103620,127180,
1827,316,16,23-01-2023,562153,589661,
1828,393,49,29-03-2023,97045,124627,
1829,205,72,26-04-2023,99606,107654,
1830,717,16,21-03-2023,908252,633889,04-07-2023
1831,144,16,08-08-2023,527614,33715,10-08-2023
1832,376,14,30-07-2023,452912,502563,
1833,333,13,23-04-2023,867798,78752,22-06-2023
1834,99,44,01-08-2023,614520,620379,
1835,316,39,14-11-2022,859398,880074,
1836,436,49,25-07-2023,150134,213572,
1837,361,49,25-06-2023,164993,172725,
1838,583,57,09-04-2023,958406,963573,
1839,668,25,25-07-2023,758446,758655,
1840,297,21,22-05-2023,966383,980774,
1841,34,5,11-08-2023,570384,576520,
1842,69,21,02-07-2023,969740,970731,
1843,42,34,26-09-2022,108685,126831,
1844,89,14,07-06-2023,94360,114657,
1845,660,24,22-03-2023,606305,621518,
1846,699,42,04-08-2023,95910,109103,
1847,428,23,25-07-2023,886863,558288,01-08-2023
1848,187,7,06-05-2023,746134,751671,
1849,165,46,02-05-2023,809479,586392,08-06-2023
1850,298,37,18-07-2023,630545,639765,
1851,559,71,26-07-2023,708981,710752,
1852,470,21,07-01-2023,627993,638942,
1853,375,23,10-07-2023,616517,72097,06-08-2023
1854,225,34,12-04-2023,625142,551078,24-06-2023
1855,167,44,15-06-2023,472811,499932,
1856,440,70,08-06-2023,926869,157665,03-07-2023
1857,511,5,15-02-2023,529184,305299,28-05-2023
1858,287,6,08-07-2023,446885,439392,04-08-2023
1859,231,49,15-04-2023,947534,470177,06-07-2023
1860,75,33,22-07-2023,583720,612308,
1861,352,43,13-06-2023,598635,614370,
1862,434,57,03-05-2023,316496,150467,12-05-2023
1863,282,37,17-06-2023,102137,125585,
1864,67,31,12-05-2023,56959,98441,
1865,661,18,25-05-2023,838476,245544,09-06-2023
1866,261,68,15-03-2023,924392,390651,10-07-2023
1867,484,45,05-05-2023,681186,687764,
1868,417,19,17-12-2022,396488,428010,
1869,5,54,22-05-2023,99307,138548,
1870,568,20,31-01-2023,121808,155917,
1871,52,42,26-04-2023,919643,31634,25-05-2023
1872,408,26,26-06-2023,335172,336894,
1873,607,9,28-06-2023,620369,623704,
1874,603,26,17-07-2023,252088,79749,27-07-2023
1875,355,15,22-05-2023,806559,631633,10-06-2023
1876,143,67,03-06-2023,359132,289273,06-06-2023
1877,489,6,26-03-2023,226410,148863,08-08-2023
1878,718,2,08-04-2023,223891,227906,
1879,30,16,06-08-2023,904566,916183,
1880,104,69,08-08-2023,942074,844131,10-08-2023
1881,639,65,28-10-2022,136410,157239,
1882,245,12,25-04-2023,867127,146321,04-05-2023
1883,519,67,04-04-2023,279284,325644,
1884,414,28,17-04-2023,837621,443059,01-06-2023
1885,718,51,01-03-2023,777808,796216,
1886,300,29,27-07-2023,364137,396643,
1887,365,20,27-03-2023,53723,75469,
1888,294,10,01-04-2023,607499,467484,18-05-2023
1889,41,56,05-08-2023,85834,115613,
1890,19,35,15-01-2023,806709,779490,31-05-2023
1891,382,60,09-03-2023,591828,78494,24-05-2023
1892,110,39,19-10-2022,74125,80800,
1893,55,7,01-08-2023,521968,378803,03-08-2023
1894,681,34,07-04-2023,815298,655025,17-06-2023
1895,19,41,21-12-2022,972481,709507,08-08-2023
1896,655,57,12-12-2022,446661,472595,
1897,300,68,31-07-2023,508237,534303,
1898,164,31,24-05-2023,361056,366504,
1899,496,52,30-07-2023,797099,733844,01-08-2023
1900,94,8,18-04-2023,988415,773505,29-06-2023
1901,29,63,27-04-2023,754813,725888,14-06-2023
1902,725,22,11-06-2023,702086,715127,
1903,242,5,23-06-2023,213504,242274,
1904,312,25,15-07-2023,613748,341426,16-07-2023
1905,219,50,03-01-2023,813546,826152,
1906,167,5,28-07-2023,578798,524762,01-08-2023
1907,49,9,02-10-2022,192492,69720,02-02-2023
1908,183,34,29-05-2023,710626,398810,21-07-2023
1909,570,41,18-07-2023,249657,284381,
1910,18,71,10-04-2023,785214,600379,31-07-2023
1911,386,7,29-04-2023,580609,282892,06-07-2023
1912,683,29,08-08-2023,586408,559117,09-08-2023
1913,636,11,04-04-2023,149666,150437,
1914,600,59,27-07-2023,241723,254092,
1915,553,52,06-08-2023,156082,183911,
1916,320,49,30-01-2023,918542,540813,26-03-2023
1917,519,34,27-04-2023,748495,390160,03-08-2023
1918,240,50,15-06-2023,399435,414261,
1919,42,55,27-12-2022,335091,337963,
1920,396,21,29-07-2023,668604,678911,
1921,529,16,02-04-2023,762284,769448,
1922,144,40,22-07-2023,898757,905647,
1923,305,51,13-07-2023,247572,130172,29-07-2023
1924,279,64,29-10-2022,453001,494531,
1925,278,28,03-10-2022,993866,288719,07-01-2023
1926,699,65,06-08-2023,339211,355884,
1927,521,46,27-02-2023,71747,133531,
1928,88,4,07-07-2023,201578,240419,
1929,462,46,22-05-2023,658118,672921,
1930,519,29,29-12-2022,478427,294332,27-01-2023
1931,615,52,20-01-2023,769335,785502,
1932,369,50,26-02-2023,159146,187238,
1933,265,23,09-06-2023,155010,164813,
1934,470,14,18-12-2022,364238,364689,
1935,698,3,15-04-2023,394955,167353,18-05-2023
1936,444,65,13-05-2023,549764,175182,16-07-2023
1937,302,16,06-08-2023,851128,853699,
1938,505,41,08-06-2023,486804,523619,
1939,373,62,24-07-2023,259662,276020,
1940,13,18,07-08-2023,229173,251845,
1941,526,3,11-02-2023,632918,511158,06-05-2023
1942,190,42,29-12-2022,899453,921100,
1943,403,5,26-03-2023,744868,43353,09-07-2023
1944,204,42,10-04-2023,425007,449048,
1945,744,59,20-07-2023,609987,621151,
1946,508,40,25-07-2023,728632,738889,
1947,212,73,19-03-2023,498202,512607,
1948,550,56,23-06-2023,331205,359182,
1949,258,9,01-06-2023,69544,97450,
1950,368,27,26-07-2023,689255,698024,
1951,358,71,25-01-2023,713561,724479,
1952,570,57,30-06-2023,827972,833825,
1953,238,5,02-08-2023,622457,553969,11-08-2023
1954,457,38,14-03-2023,937908,599262,16-05-2023
1955,638,32,25-04-2023,929439,169537,21-07-2023
1956,69,16,08-06-2023,421700,42593,11-07-2023
1957,139,8,13-07-2023,438995,481449,
1958,111,60,08-05-2023,509057,543647,
1959,69,3,22-05-2023,591308,601373,
1960,101,58,15-04-2023,250911,262088,
1961,689,6,01-03-2023,823656,852848,
1962,264,16,16-07-2023,877313,509176,24-07-2023
1963,678,20,30-05-2023,215482,252547,
1964,70,7,20-07-2023,664630,464785,02-08-2023
1965,126,32,13-04-2023,651885,675305,
1966,542,72,11-08-2023,597382,405740,11-08-2023
1967,477,5,09-03-2023,463226,109958,16-06-2023
1968,180,40,05-02-2023,751119,767896,
1969,190,50,11-10-2022,101369,147180,
1970,9,48,08-07-2023,578548,546446,13-07-2023
1971,522,53,21-04-2023,535988,46577,12-07-2023
1972,501,21,06-08-2023,557133,598290,
1973,377,14,03-08-2023,601501,558130,06-08-2023
1974,151,4,02-08-2023,169251,177992,
1975,677,46,09-08-2023,938279,347216,10-08-2023
1976,131,41,21-02-2023,615858,638289,
1977,304,41,31-07-2023,870566,873810,
1978,90,26,20-06-2023,112782,125636,
1979,125,67,11-08-2023,180575,232885,
1980,32,30,07-07-2023,116218,133926,
1981,232,62,25-06-2023,533837,458346,15-07-2023
1982,550,12,02-06-2023,784862,241667,29-07-2023
1983,694,56,22-06-2023,63150,107537,
1984,117,26,09-06-2023,747843,589062,09-07-2023
1985,1,55,14-03-2023,570181,581052,
1986,399,48,27-02-2023,321785,353998,
1987,530,71,19-02-2023,574378,475361,27-02-2023
1988,373,43,30-07-2023,660213,112419,09-08-2023
1989,134,40,05-08-2023,224978,84599,10-08-2023
1990,742,39,15-06-2023,614338,639524,
1991,189,30,01-07-2023,359400,384666,
1992,3,9,29-05-2023,208724,212669,
1993,123,40,13-04-2023,674859,675701,
1994,115,71,18-07-2023,81404,89057,
1995,354,7,17-12-2022,285233,307931,
1996,334,41,14-03-2023,475473,481229,
1997,62,30,19-03-2023,855651,380132,27-07-2023
1998,31,34,01-01-2023,541301,543519,
1999,89,19,26-05-2023,517803,530012,
2000,80,59,28-06-2023,265923,137230,29-06-2023
2001,728,7,19-07-2023,171945,223555,
2002,162,59,28-07-2023,332313,170485,30-07-2023
2003,578,43,04-08-2023,904127,413140,07-08-2023
2004,152,39,08-05-2023,422043,184473,17-05-2023
2005,450,24,21-03-2023,846833,847314,
2006,281,38,03-06-2023,954082,253320,09-06-2023
2007,604,53,31-03-2023,937707,231517,09-07-2023
2008,451,73,15-05-2023,685890,717974,
2009,496,61,04-07-2023,128536,134301,
2010,227,12,28-04-2023,708170,223229,10-05-2023
2011,400,20,06-06-2023,410928,443795,
2012,524,55,11-10-2022,456166,481526,
2013,254,17,25-07-2023,328905,330112,
2014,751,44,30-07-2023,220512,229971,
2015,663,59,19-01-2023,831633,775090,23-07-2023
2016,177,39,01-07-2023,715895,635293,22-07-2023
2017,296,5,29-09-2022,630425,346690,06-07-2023
2018,740,7,17-04-2023,525736,542763,
2019,11,9,23-02-2023,719013,454172,20-04-2023
2020,523,58,20-11-2022,793279,790540,01-01-2023
2021,574,41,05-08-2023,363504,259602,11-08-2023
2022,597,30,01-04-2023,932934,661013,06-05-2023
2023,114,22,14-07-2023,835718,102313,15-07-2023
2024,205,45,15-04-2023,661236,671533,
2025,328,57,12-01-2023,467278,472780,
2026,270,49,27-02-2023,230624,287380,
2027,284,18,28-07-2023,707655,722044,
2028,410,38,25-07-2023,56400,125624,
2029,268,56,31-05-2023,628412,641145,
2030,717,62,23-12-2022,215796,235583,
2031,198,36,01-08-2023,858171,863199,
2032,344,54,15-07-2023,641077,388776,02-08-2023
2033,186,43,26-05-2023,684588,695336,
2034,703,38,30-06-2023,314352,321333,
2035,245,45,14-03-2023,725823,728672,
2036,417,18,03-01-2023,776385,440613,12-02-2023
2037,304,57,30-05-2023,183072,226040,
2038,392,8,04-03-2023,255246,257055,
2039,77,6,08-08-2023,106088,53248,10-08-2023
2040,421,69,08-07-2023,789524,663893,17-07-2023
2041,682,42,06-04-2023,586508,600920,
2042,547,22,24-05-2023,83575,111847,
2043,676,22,06-08-2023,495042,503642,
2044,240,12,09-04-2023,97979,74797,02-05-2023
2045,644,13,17-06-2023,591072,592370,
2046,301,20,30-09-2022,197546,130289,02-07-2023
2047,589,4,11-04-2023,154497,169811,
2048,347,59,05-05-2023,265615,267983,
2049,297,8,06-01-2023,552101,562474,
2050,360,19,25-02-2023,797953,466938,11-06-2023
2051,135,52,26-04-2023,345163,367929,
2052,721,47,05-07-2023,573250,592192,
2053,518,68,10-08-2023,736079,741236,
2054,74,2,01-08-2023,74687,114977,
2055,486,29,26-04-2023,413498,419373,
2056,77,61,21-04-2023,589571,109273,10-06-2023
2057,670,50,19-07-2023,507825,513013,
2058,134,26,02-05-2023,364503,396428,
2059,85,43,16-07-2023,452442,454824,
2060,629,56,10-10-2022,259526,283562,
2061,717,50,20-03-2023,468160,84773,03-05-2023
2062,90,2,02-08-2023,671528,242961,04-08-2023
2063,504,32,24-12-2022,450943,460570,
2064,249,6,28-01-2023,285551,304446,
2065,731,53,09-01-2023,366966,378248,
2066,155,29,13-12-2022,159607,183636,
2067,380,65,09-08-2023,427822,439091,
2068,342,20,11-03-2023,896467,734445,24-05-2023
2069,252,65,31-05-2023,606132,612665,
2070,195,38,20-06-2023,166016,181029,
2071,63,35,07-07-2023,477363,487946,
2072,440,46,17-06-2023,176872,191900,
2073,536,57,04-01-2023,79280,89790,
2074,613,14,27-07-2023,768227,247880,01-08-2023
2075,296,10,23-01-2023,939695,483678,01-05-2023
2076,512,58,29-04-2023,327577,333259,
2077,546,72,08-05-2023,700482,220010,30-06-2023
2078,334,55,31-05-2023,892330,160514,15-07-2023
2079,222,38,18-05-2023,916476,95312,31-07-2023
2080,113,53,23-01-2023,868188,881224,
2081,58,61,06-08-2023,108886,114450,
2082,670,20,17-06-2023,180530,51770,10-07-2023
2083,673,47,09-08-2023,156091,167437,
2084,189,69,29-07-2023,889823,693211,31-07-2023
2085,225,43,10-04-2023,654683,670781,
2086,715,32,02-07-2023,879886,883855,
2087,483,37,24-07-2023,352885,354162,
2088,677,56,08-08-2023,184315,215136,
2089,97,61,19-04-2023,860394,872667,
2090,675,66,18-06-2023,166315,216250,
2091,528,67,09-08-2023,737334,743090,
2092,487,51,26-01-2023,595019,622034,
2093,484,8,19-05-2023,851900,351814,02-08-2023
2094,679,1,07-08-2023,328130,363172,
2095,543,68,30-07-2023,118694,156472,
2096,264,30,09-05-2023,233285,240734,
2097,301,52,03-03-2023,475727,492845,
2098,134,24,01-07-2023,466063,268107,25-07-2023
2099,617,25,09-08-2023,238358,269333,
2100,62,52,03-07-2023,468977,119500,18-07-2023
2101,426,58,05-08-2023,144134,181258,
2102,738,8,23-04-2023,741738,686390,31-07-2023
2103,263,46,01-05-2023,738114,757510,
2104,610,50,17-05-2023,321513,335773,
2105,340,53,17-06-2023,273358,303546,
2106,420,22,20-06-2023,680228,691443,
2107,490,50,29-09-2022,915207,941070,
2108,262,49,08-08-2023,874794,897300,
2109,419,11,20-09-2022,939703,789065,07-02-2023
2110,133,66,28-05-2023,461002,348927,28-07-2023
2111,39,58,20-02-2023,198362,245359,
2112,432,55,10-01-2023,212466,216006,
2113,547,63,17-07-2023,518306,533430,
2114,225,66,01-04-2023,323741,351066,
2115,37,68,09-08-2023,701805,561805,11-08-2023
2116,341,66,08-08-2023,864941,875758,
2117,206,56,17-06-2023,760146,288566,14-07-2023
2118,485,54,11-08-2023,713178,728439,
2119,516,37,08-06-2023,635294,643755,
2120,176,62,03-08-2023,745938,759709,
2121,88,14,23-07-2023,211951,229742,
2122,665,59,17-03-2023,314257,336101,
2123,522,5,09-02-2023,683374,657755,28-06-2023
2124,64,38,28-07-2023,634707,524795,30-07-2023
2125,435,44,31-05-2023,955232,962854,
2126,333,30,26-05-2023,538600,545880,
2127,740,17,26-04-2023,77481,113159,
2128,703,11,02-02-2023,327010,280081,26-05-2023
2129,4,26,14-07-2023,875340,887731,
2130,58,44,06-08-2023,712673,721376,
2131,515,4,13-07-2023,178014,201747,
2132,275,34,08-05-2023,840694,85106,15-05-2023
2133,520,4,15-06-2023,154615,164412,
2134,414,16,24-03-2023,714389,730111,
2135,266,7,24-03-2023,496276,393837,08-04-2023
2136,543,21,21-07-2023,521168,540741,
2137,167,33,03-05-2023,301338,296903,17-06-2023
2138,372,2,05-06-2023,124856,130171,
2139,453,63,03-04-2023,766104,787700,
2140,37,62,24-05-2023,691979,710777,
2141,591,30,03-04-2023,723473,749201,
2142,746,31,04-07-2023,393147,425527,
2143,569,13,12-07-2023,591305,132817,26-07-2023
2144,534,53,20-05-2023,233127,287157,
2145,570,8,19-04-2023,842359,860632,
2146,133,7,06-02-2023,51166,85782,
2147,339,33,30-12-2022,117094,139920,
2148,374,70,08-12-2022,778771,278937,11-03-2023
2149,526,30,30-03-2023,945618,946283,
2150,465,13,22-06-2023,437366,40739,08-07-2023
2151,241,47,10-07-2023,873102,30054,21-07-2023
2152,744,12,03-08-2023,533447,543169,
2153,636,60,17-02-2023,436754,458145,
2154,509,4,17-02-2023,538699,547359,
2155,670,33,25-07-2023,861224,861728,
2156,469,14,25-07-2023,468510,509623,
2157,171,27,17-07-2023,169454,54184,30-07-2023
2158,374,6,29-11-2022,190464,201811,
2159,747,71,15-06-2023,922607,495645,26-07-2023
2160,629,41,06-01-2023,136137,115267,12-01-2023
2161,12,9,21-06-2023,824722,391728,08-08-2023
2162,383,52,23-12-2022,823036,832947,
2163,366,12,22-06-2023,950715,965595,
2164,421,12,05-07-2023,716873,450117,08-07-2023
2165,381,15,13-07-2023,337960,368944,
2166,453,13,28-06-2023,176646,198197,
2167,214,20,15-05-2023,952630,561470,22-05-2023
2168,217,23,26-04-2023,85970,117657,
2169,446,43,28-04-2023,389945,321899,30-06-2023
2170,12,6,17-04-2023,946176,954877,
2171,486,60,17-07-2023,734566,252410,01-08-2023
2172,518,50,12-07-2023,233118,240052,
2173,539,66,07-06-2023,107658,127050,
2174,438,50,27-01-2023,868853,124528,19-03-2023
2175,584,61,06-06-2023,771085,210590,23-07-2023
2176,232,60,23-03-2023,68387,121486,
2177,200,31,06-08-2023,680730,106533,11-08-2023
2178,207,39,26-02-2023,507984,540014,
2179,18,16,25-05-2023,227432,32405,09-06-2023
2180,695,3,12-04-2023,560036,560514,
2181,303,10,11-04-2023,655254,681465,
2182,145,28,22-04-2023,987900,555226,02-07-2023
2183,570,34,19-07-2023,92002,126913,
2184,499,39,17-03-2023,121098,148514,
2185,425,56,13-06-2023,205276,98933,22-07-2023
2186,634,24,16-04-2023,406711,425030,
2187,175,28,13-07-2023,946057,121773,03-08-2023
2188,562,17,23-07-2023,809702,162617,31-07-2023
2189,237,65,08-02-2023,499820,505541,
2190,437,69,23-03-2023,132154,141175,
2191,382,52,02-08-2023,844460,277458,10-08-2023
2192,725,17,28-04-2023,120937,134871,
2193,11,60,27-04-2023,204440,117543,29-06-2023
2194,52,44,15-05-2023,567785,602313,
2195,312,57,14-07-2023,303713,307161,
2196,232,70,19-04-2023,631208,638345,
