payment_id,subscription_id,amount,payment_date
4461,3484,42.99,07-06-2023
4462,3485,37.99,19-06-2023
4463,3486,12.49,28-05-2023
4464,3487,6.49,19-06-2023
4465,3487,6.49,19-07-2023
4466,3488,17.99,30-07-2023
4467,3489,13.99,06-07-2023
4468,3490,17.99,31-05-2023
4469,3491,31.99,31-07-2023
4470,3492,4.99,20-06-2023
4471,3492,4.99,20-07-2023
4472,3493,59.99,29-07-2023
4473,3494,10.99,17-07-2023
4474,3495,13.99,01-07-2023
4475,3496,10.99,05-06-2023
4476,3497,31.99,23-07-2023
4477,3498,1539.99,16-07-2023
4478,3499,10.99,01-05-2023
4479,3499,10.99,30-07-2023
4480,3500,1539.99,14-06-2023
4481,3501,1539.99,18-06-2023
4482,3502,59.99,05-07-2023
4483,3503,13.99,05-07-2023
4484,3504,4.99,02-06-2023
4485,3504,4.99,02-07-2023
4486,3505,10.99,13-07-2023
4487,3506,5299.99,22-07-2023
4488,3507,24.99,30-06-2023
4489,3508,4.99,11-05-2023
4490,3508,4.99,10-06-2023
4491,3508,4.99,10-07-2023
4492,3509,5299.99,05-06-2023
4493,3510,548.99,25-05-2023
4494,3510,548.99,24-06-2023
4495,3510,548.99,24-07-2023
4496,3511,1199,26-07-2023
4497,3512,19.99,06-06-2023
4498,3513,548.99,28-05-2023
4499,3513,548.99,27-06-2023
4500,3513,548.99,27-07-2023
4501,3514,3899,22-05-2023
4502,3515,4.49,17-06-2023
4503,3515,4.49,17-07-2023
4504,3516,10.99,04-06-2023
4505,3517,5299.99,04-06-2023
4506,3518,5299.99,11-07-2023
4507,3519,17.99,17-05-2023
4508,3520,3.99,16-06-2023
4509,3520,3.99,16-07-2023
4510,3521,19.99,09-06-2023
4511,3522,22.49,17-05-2023
4512,3523,2749.99,03-05-2023
4513,3524,47.99,25-07-2023
4514,3525,3899,21-06-2023
4515,3526,24.99,08-07-2023
4516,3527,1999,22-06-2023
4517,3528,13.99,01-06-2023
4518,3529,42.99,07-06-2023
4519,3530,1999,02-05-2023
4520,3531,1539.99,03-06-2023
4521,3532,37.99,13-07-2023
4522,3533,59.99,08-05-2023
4523,3534,22.49,14-06-2023
4524,3535,5299.99,14-06-2023
4525,3536,12.49,03-06-2023
4526,3537,19.99,14-07-2023
4527,3538,10.99,01-06-2023
4528,3539,59.99,14-07-2023
4529,3540,548.99,22-07-2023
4530,3541,31.99,01-06-2023
4531,3542,59.99,13-07-2023
4532,3543,3899,28-06-2023
4533,3544,4.49,26-06-2023
4534,3544,4.49,26-07-2023
4535,3545,10.99,20-07-2023
4536,3546,499,23-05-2023
4537,3546,499,22-06-2023
4538,3546,499,22-07-2023
4539,3547,1539.99,29-05-2023
4540,3548,1999,10-06-2023
4541,3549,13.99,31-05-2023
4542,3550,10.99,30-05-2023
4543,3551,42.99,18-06-2023
4544,3552,31.99,25-05-2023
4545,3553,12.49,04-06-2023
4546,3554,6.49,28-07-2023
4547,3555,3.99,15-05-2023
4548,3555,3.99,14-06-2023
4549,3555,3.99,14-07-2023
4550,3556,37.99,27-06-2023
4551,3557,10.99,01-07-2023
4552,3558,548.99,05-05-2023
4553,3558,548.99,04-06-2023
4554,3558,548.99,04-07-2023
4555,3559,1199,03-05-2023
4556,3560,17.99,31-05-2023
4557,3561,19.99,31-05-2023
4558,3562,12.49,18-07-2023
4559,3563,499,20-05-2023
4560,3563,499,19-06-2023
4561,3563,499,19-07-2023
4562,3564,2749.99,24-05-2023
4563,3565,10.99,26-07-2023
4564,3566,2749.99,05-05-2023
4565,3567,499,08-06-2023
4566,3567,499,08-07-2023
4567,3568,59.99,04-06-2023
4568,3569,22.49,01-05-2023
4569,3570,42.99,30-05-2023
4570,3571,59.99,18-05-2023
4571,3572,5299.99,06-06-2023
4572,3573,47.99,25-06-2023
4573,3574,1999,21-07-2023
4574,3575,42.99,13-05-2023
4575,3576,3899,17-07-2023
4576,3577,37.99,09-07-2023
4577,3578,4.49,03-05-2023
4578,3578,4.49,02-06-2023
4579,3578,4.49,02-07-2023
4580,3579,12.49,07-07-2023
4581,3580,12.49,24-06-2023
4582,3581,499,20-05-2023
4583,3581,499,19-06-2023
4584,3581,499,19-07-2023
4585,3582,5299.99,20-05-2023
4586,3583,1999,26-06-2023
4587,3584,22.49,01-05-2023
4588,3585,59.99,17-05-2023
4589,3586,17.99,02-05-2023
4590,3586,17.99,31-07-2023
4591,3587,1199,02-07-2023
4592,3588,499,09-07-2023
4593,3589,19.99,07-05-2023
4594,3590,6.49,19-05-2023
4595,3590,6.49,18-06-2023
4596,3590,6.49,18-07-2023
4597,3591,2749.99,26-07-2023
4598,3592,3.99,27-06-2023
4599,3592,3.99,27-07-2023
4600,3593,24.99,03-06-2023
4601,3594,2749.99,25-05-2023
4602,3595,2749.99,02-05-2023
4603,3596,13.99,19-07-2023
4604,3597,10.99,09-07-2023
4605,3598,1999,15-06-2023
4606,3599,6.49,17-06-2023
4607,3599,6.49,17-07-2023
4608,3600,4.99,18-07-2023
4609,3601,13.99,22-07-2023
4610,3602,548.99,07-07-2023
4611,3603,59.99,14-05-2023
4612,3604,548.99,29-05-2023
4613,3604,548.99,28-06-2023
4614,3604,548.99,28-07-2023
4615,3605,6.49,03-06-2023
4616,3605,6.49,03-07-2023
4617,3606,3.99,08-07-2023
4618,3607,1539.99,21-05-2023
4619,3608,19.99,01-05-2023
4620,3609,6.49,08-06-2023
4621,3609,6.49,08-07-2023
4622,3610,22.49,21-07-2023
4623,3611,22.49,15-06-2023
4624,3612,19.99,20-05-2023
4625,3613,24.99,07-05-2023
4626,3614,1539.99,23-05-2023
4627,3615,1539.99,21-06-2023
4628,3616,1199,30-07-2023
4629,3617,499,28-05-2023
4630,3617,499,27-06-2023
4631,3617,499,27-07-2023
4632,3618,1999,05-06-2023
4633,3619,19.99,02-07-2023
4634,3620,10.99,14-06-2023
4635,3621,4.99,22-05-2023
4636,3621,4.99,21-06-2023
4637,3621,4.99,21-07-2023
4638,3622,47.99,26-06-2023
4639,3623,3899,25-07-2023
4640,3624,1539.99,08-07-2023
4641,3625,4.49,13-07-2023
4642,3626,47.99,24-07-2023
4643,3627,1199,21-05-2023
4644,3628,4.49,06-06-2023
4645,3628,4.49,06-07-2023
4646,3629,4.99,05-06-2023
4647,3629,4.99,05-07-2023
4648,3630,37.99,28-07-2023
4649,3631,4.49,09-05-2023
4650,3631,4.49,08-06-2023
4651,3631,4.49,08-07-2023
4652,3632,6.49,04-05-2023
4653,3632,6.49,03-06-2023
4654,3632,6.49,03-07-2023
4655,3633,3899,30-06-2023
4656,3634,1539.99,07-05-2023
4657,3635,59.99,21-07-2023
4658,3636,499,13-05-2023
4659,3636,499,12-06-2023
4660,3636,499,12-07-2023
4661,3637,499,26-07-2023
4662,3638,1999,26-07-2023
4663,3639,5299.99,17-06-2023
4664,3640,13.99,28-06-2023
4665,3641,3.99,01-06-2023
4666,3641,3.99,01-07-2023
4667,3641,3.99,31-07-2023
4668,3642,13.99,10-07-2023
4669,3643,6.49,10-06-2023
4670,3643,6.49,10-07-2023
4671,3644,47.99,15-06-2023
4672,3645,4.49,05-05-2023
4673,3645,4.49,04-06-2023
4674,3645,4.49,04-07-2023
4675,3646,548.99,14-06-2023
4676,3646,548.99,14-07-2023
4677,3647,17.99,30-05-2023
4678,3648,4.99,14-06-2023
4679,3648,4.99,14-07-2023
4680,3649,548.99,02-05-2023
4681,3649,548.99,01-06-2023
4682,3649,548.99,01-07-2023
4683,3649,548.99,31-07-2023
4684,3650,2749.99,13-05-2023
4685,3651,4.49,19-06-2023
4686,3651,4.49,19-07-2023
4687,3652,1999,27-06-2023
4688,3653,37.99,29-07-2023
4689,3654,3899,29-07-2023
4690,3655,22.49,29-05-2023
4691,3656,6.49,23-07-2023
4692,3657,499,05-07-2023
4693,3658,1199,10-06-2023
4694,3659,499,10-07-2023
4695,3660,12.49,04-07-2023
4696,3661,31.99,01-07-2023
4697,3662,1199,11-05-2023
4698,3663,42.99,08-06-2023
4699,3664,4.99,20-07-2023
4700,3665,5299.99,18-07-2023
4701,3666,499,21-06-2023
4702,3666,499,21-07-2023
4703,3667,17.99,13-07-2023
4704,3668,5299.99,11-07-2023
4705,3669,17.99,25-05-2023
4706,3670,548.99,26-05-2023
4707,3670,548.99,25-06-2023
4708,3670,548.99,25-07-2023
4709,3671,22.49,25-05-2023
4710,3672,499,16-06-2023
4711,3672,499,16-07-2023
4712,3673,1539.99,14-07-2023
4713,3674,42.99,07-05-2023
4714,3675,4.99,27-05-2023
4715,3675,4.99,26-06-2023
4716,3675,4.99,26-07-2023
4717,3676,499,06-07-2023
4718,3677,31.99,18-05-2023
4719,3678,5299.99,04-06-2023
4720,3679,4.99,22-06-2023
4721,3679,4.99,22-07-2023
4722,3680,1199,04-05-2023
4723,3681,499,02-06-2023
4724,3681,499,02-07-2023
4725,3682,24.99,26-06-2023
4726,3683,42.99,29-05-2023
4727,3684,1999,24-06-2023
4728,3685,47.99,01-07-2023
4729,3686,1999,10-05-2023
4730,3687,37.99,01-06-2023
4731,3688,3899,12-07-2023
4732,3690,1199,25-06-2023
4733,3691,3.99,24-06-2023
4734,3691,3.99,24-07-2023
4735,3692,59.99,06-07-2023
4736,3693,22.49,11-06-2023
4737,3694,3899,24-06-2023
4738,3695,13.99,26-06-2023
4739,3696,6.49,04-07-2023
4740,3697,13.99,20-07-2023
4741,3698,24.99,15-07-2023
4742,3699,5299.99,23-06-2023
4743,3700,4.99,12-07-2023
4744,3701,4.49,29-06-2023
4745,3701,4.49,29-07-2023
4746,3702,42.99,02-06-2023
4747,3703,17.99,20-06-2023
4748,3704,4.99,11-05-2023
4749,3704,4.99,10-06-2023
4750,3704,4.99,10-07-2023
4751,3706,3899,19-06-2023
4752,3707,4.49,11-06-2023
4753,3707,4.49,11-07-2023
4754,3708,47.99,12-07-2023
4755,3709,47.99,27-05-2023
4756,3710,42.99,07-06-2023
4757,3711,13.99,26-06-2023
4758,3712,31.99,24-06-2023
4759,3713,22.49,20-06-2023
4760,3714,3.99,01-06-2023
4761,3714,3.99,01-07-2023
4762,3714,3.99,31-07-2023
4763,3715,22.49,15-07-2023
4764,3716,19.99,09-05-2023
4765,3717,22.49,07-07-2023
4766,3718,22.49,04-05-2023
4767,3719,499,23-06-2023
4768,3719,499,23-07-2023
4769,3720,31.99,24-07-2023
4770,3721,3.99,26-05-2023
4771,3721,3.99,25-06-2023
4772,3721,3.99,25-07-2023
4773,3722,2749.99,12-05-2023
4774,3723,499,03-06-2023
4775,3723,499,03-07-2023
4776,3724,17.99,15-06-2023
4777,3725,4.99,05-05-2023
4778,3725,4.99,04-06-2023
4779,3725,4.99,04-07-2023
4780,3726,4.99,15-05-2023
4781,3726,4.99,14-06-2023
4782,3726,4.99,14-07-2023
4783,3727,1199,10-06-2023
4784,3728,10.99,29-05-2023
4785,3729,548.99,22-06-2023
4786,3729,548.99,22-07-2023
4787,3730,499,16-07-2023
4788,3731,22.49,19-05-2023
4789,3732,37.99,19-07-2023
4790,3733,10.99,21-06-2023
4791,3734,10.99,10-07-2023
4792,3735,1539.99,27-06-2023
4793,3736,59.99,21-06-2023
4794,3737,3899,23-05-2023
4795,3738,22.49,29-07-2023
4796,3739,24.99,08-06-2023
4797,3740,1539.99,24-06-2023
4798,3741,5299.99,24-06-2023
4799,3742,3.99,16-05-2023
4800,3742,3.99,15-06-2023
4801,3742,3.99,15-07-2023
4802,3743,59.99,07-07-2023
4803,3744,13.99,14-06-2023
4804,3745,59.99,17-07-2023
4805,3746,3.99,27-07-2023
4806,3747,37.99,15-05-2023
4807,3748,548.99,08-07-2023
4808,3749,1999,25-05-2023
4809,3750,6.49,08-05-2023
4810,3750,6.49,07-06-2023
4811,3750,6.49,07-07-2023
4812,3751,42.99,09-06-2023
4813,3752,12.49,03-05-2023
4814,3753,47.99,27-05-2023
4815,3754,1539.99,28-05-2023
4816,3755,3899,01-06-2023
4817,3756,47.99,01-07-2023
4818,3757,31.99,31-07-2023
4819,3758,31.99,30-06-2023
4820,3759,13.99,11-06-2023
4821,3760,1199,28-07-2023
4822,3761,1539.99,27-05-2023
4823,3762,3.99,20-05-2023
4824,3762,3.99,19-06-2023
4825,3762,3.99,19-07-2023
4826,3763,499,29-05-2023
4827,3763,499,28-06-2023
4828,3763,499,28-07-2023
4829,3764,4.99,11-07-2023
4830,3765,5299.99,24-05-2023
4831,3766,19.99,18-05-2023
4832,3767,47.99,12-07-2023
4833,3768,13.99,19-05-2023
4834,3769,10.99,03-07-2023
4835,3770,5299.99,28-07-2023
4836,3771,4.99,10-07-2023
4837,3772,59.99,02-07-2023
4838,3773,31.99,21-05-2023
4839,3774,31.99,23-07-2023
4840,3775,47.99,10-07-2023
4841,3776,13.99,02-05-2023
4842,3776,13.99,31-07-2023
4843,3777,59.99,26-05-2023
4844,3778,37.99,17-06-2023
4845,3779,2749.99,03-05-2023
4846,3780,4.49,11-06-2023
4847,3780,4.49,11-07-2023
4848,3781,1199,04-07-2023
4849,3782,3.99,29-06-2023
4850,3782,3.99,29-07-2023
4851,3783,548.99,03-05-2023
4852,3783,548.99,02-06-2023
4853,3783,548.99,02-07-2023
4854,3784,3899,06-07-2023
4855,3785,1199,29-07-2023
4856,3786,17.99,01-05-2023
4857,3786,17.99,30-07-2023
4858,3787,42.99,05-06-2023
4859,3788,3.99,20-06-2023
4860,3788,3.99,20-07-2023
4861,3789,10.99,03-05-2023
4862,3790,42.99,08-07-2023
4863,3791,2749.99,15-05-2023
4864,3792,19.99,16-06-2023
4865,3793,1999,03-05-2023
4866,3794,19.99,21-06-2023
4867,3795,37.99,09-07-2023
4868,3796,12.49,08-07-2023
4869,3797,1999,07-05-2023
4870,3798,19.99,07-06-2023
4871,3799,22.49,17-06-2023
4872,3800,548.99,01-07-2023
4873,3800,548.99,31-07-2023
4874,3801,10.99,01-07-2023
4875,3802,4.99,08-05-2023
4876,3802,4.99,07-06-2023
4877,3802,4.99,07-07-2023
4878,3803,42.99,26-05-2023
4879,3804,59.99,28-05-2023
4880,3805,3899,21-06-2023
4881,3806,13.99,28-06-2023
4882,3807,3.99,22-06-2023
4883,3807,3.99,22-07-2023
4884,3808,24.99,20-06-2023
4885,3809,499,08-07-2023
4886,3810,499,03-07-2023
4887,3811,6.49,17-07-2023
4888,3812,31.99,15-07-2023
4889,3813,1999,24-06-2023
4890,3814,17.99,01-07-2023
4891,3815,499,02-07-2023
4892,3816,1199,12-06-2023
4893,3817,5299.99,24-06-2023
4894,3818,5299.99,06-07-2023
4895,3819,1199,19-07-2023
4896,3820,1199,20-07-2023
4897,3821,499,30-06-2023
4898,3821,499,30-07-2023
4899,3822,2749.99,28-06-2023
4900,3823,59.99,13-05-2023
4901,3824,4.49,28-05-2023
4902,3824,4.49,27-06-2023
4903,3824,4.49,27-07-2023
4904,3825,5299.99,28-07-2023
4905,3826,2749.99,24-06-2023
4906,3827,47.99,12-05-2023
4907,3828,31.99,08-06-2023
4908,3829,37.99,21-07-2023
4909,3830,2749.99,17-07-2023
4910,3831,3899,05-07-2023
4911,3832,19.99,17-05-2023
4912,3833,42.99,20-07-2023
4913,3834,6.49,23-06-2023
4914,3834,6.49,23-07-2023
4915,3835,59.99,20-05-2023
4916,3836,1199,02-05-2023
4917,3836,1199,31-07-2023
4918,3837,1539.99,16-07-2023
4919,3838,12.49,18-06-2023
4920,3839,1199,16-05-2023
4921,3840,47.99,19-07-2023
4922,3841,499,30-06-2023
4923,3841,499,30-07-2023
4924,3842,12.49,16-06-2023
4925,3843,59.99,27-05-2023
4926,3844,1199,27-07-2023
4927,3845,499,22-06-2023
4928,3845,499,22-07-2023
4929,3846,24.99,23-07-2023
4930,3847,42.99,24-05-2023
4931,3848,6.49,03-07-2023
4932,3849,24.99,28-05-2023
4933,3850,548.99,08-05-2023
4934,3850,548.99,07-06-2023
4935,3850,548.99,07-07-2023
4936,3851,6.49,07-06-2023
4937,3851,6.49,07-07-2023
4938,3853,2749.99,18-06-2023
4939,3854,5299.99,15-07-2023
4940,3855,4.49,27-05-2023
4941,3855,4.49,26-06-2023
4942,3855,4.49,26-07-2023
4943,3856,19.99,21-07-2023
4944,3857,24.99,22-07-2023
4945,3858,3899,25-07-2023
4946,3859,22.49,04-06-2023
4947,3860,6.49,23-06-2023
4948,3860,6.49,23-07-2023
4949,3861,499,25-05-2023
4950,3861,499,24-06-2023
4951,3861,499,24-07-2023
4952,3862,6.49,23-05-2023
4953,3862,6.49,22-06-2023
4954,3862,6.49,22-07-2023
4955,3863,4.99,07-07-2023
4956,3864,6.49,06-05-2023
4957,3864,6.49,05-06-2023
4958,3864,6.49,05-07-2023
4959,3865,17.99,22-06-2023
4960,3866,548.99,17-05-2023
4961,3866,548.99,16-06-2023
4962,3866,548.99,16-07-2023
4963,3867,17.99,01-05-2023
4964,3867,17.99,30-07-2023
4965,3868,24.99,24-07-2023
4966,3869,59.99,01-07-2023
4967,3870,4.49,30-05-2023
4968,3870,4.49,29-06-2023
4969,3870,4.49,29-07-2023
4970,3871,3899,22-05-2023
4971,3872,19.99,17-07-2023
4972,3873,24.99,27-07-2023
4973,3874,17.99,18-07-2023
4974,3875,10.99,31-05-2023
4975,3876,24.99,07-05-2023
4976,3877,13.99,10-06-2023
4977,3878,3.99,12-07-2023
4978,3879,4.49,06-07-2023
4979,3880,19.99,06-07-2023
4980,3881,4.99,17-06-2023
4981,3881,4.99,17-07-2023
4982,3882,1539.99,05-06-2023
4983,3883,1539.99,13-06-2023
4984,3884,1539.99,28-06-2023
4985,3885,13.99,31-05-2023
4986,3886,24.99,01-07-2023
4987,3887,59.99,04-06-2023
4988,3888,548.99,15-06-2023
4989,3888,548.99,15-07-2023
4990,3889,548.99,17-07-2023
4991,3890,24.99,12-05-2023
4992,3891,31.99,24-05-2023
4993,3892,59.99,25-06-2023
4994,3893,4.99,21-07-2023
4995,3894,1999,29-06-2023
4996,3895,2749.99,24-06-2023
4997,3896,13.99,11-07-2023
4998,3897,499,01-07-2023
4999,3897,499,31-07-2023
5000,3898,59.99,07-05-2023
5001,3899,548.99,08-06-2023
5002,3899,548.99,08-07-2023
5003,3900,31.99,23-07-2023
5004,3901,59.99,23-05-2023
5005,3902,6.49,14-07-2023
5006,3903,10.99,17-06-2023
5007,3904,37.99,19-06-2023
5008,3905,1199,21-05-2023
5009,3906,4.49,08-06-2023
5010,3906,4.49,08-07-2023
5011,3907,5299.99,30-07-2023
5012,3908,47.99,04-05-2023
5013,3909,24.99,07-07-2023
5014,3910,17.99,06-05-2023
5015,3911,59.99,07-05-2023
5016,3912,22.49,05-06-2023
5017,3913,1999,15-06-2023
5018,3914,17.99,31-05-2023
5019,3915,3.99,16-07-2023
5020,3916,3899,25-07-2023
5021,3917,4.99,23-07-2023
5022,3918,499,27-07-2023
5023,3919,10.99,21-07-2023
5024,3920,59.99,11-05-2023
5025,3921,6.49,02-06-2023
5026,3921,6.49,02-07-2023
5027,3922,10.99,31-05-2023
5028,3923,31.99,21-07-2023
5029,3924,31.99,09-07-2023
5030,3925,42.99,14-06-2023
5031,3926,24.99,05-05-2023
5032,3927,3.99,20-07-2023
5033,3928,31.99,27-06-2023
5034,3929,17.99,10-05-2023
5035,3930,24.99,31-07-2023
5036,3931,10.99,06-06-2023
5037,3932,13.99,12-05-2023
5038,3933,3.99,26-07-2023
5039,3934,4.99,02-07-2023
5040,3935,4.99,20-06-2023
5041,3935,4.99,20-07-2023
5042,3936,6.49,21-07-2023
5043,3937,19.99,29-06-2023
5044,3938,19.99,28-05-2023
5045,3939,3.99,20-07-2023
5046,3940,37.99,27-06-2023
5047,3941,6.49,04-05-2023
5048,3941,6.49,03-06-2023
5049,3941,6.49,03-07-2023
5050,3942,37.99,07-06-2023
5051,3943,1199,01-07-2023
5052,3944,22.49,01-05-2023
5053,3945,12.49,18-07-2023
5054,3946,3899,05-06-2023
5055,3947,37.99,04-06-2023
5056,3948,31.99,22-05-2023
5057,3949,4.99,23-05-2023
5058,3949,4.99,22-06-2023
5059,3949,4.99,22-07-2023
5060,3950,1199,23-05-2023
5061,3951,548.99,12-06-2023
5062,3951,548.99,12-07-2023
5063,3952,59.99,11-06-2023
5064,3953,4.99,14-07-2023
5065,3954,5299.99,25-07-2023
5066,3955,1539.99,27-05-2023
5067,3956,12.49,26-05-2023
5068,3957,3.99,20-05-2023
5069,3957,3.99,19-06-2023
5070,3957,3.99,19-07-2023
5071,3958,47.99,02-06-2023
5072,3959,42.99,10-06-2023
5073,3960,37.99,22-05-2023
5074,3961,59.99,30-05-2023
5075,3962,3.99,03-06-2023
5076,3962,3.99,03-07-2023
5077,3963,4.49,01-06-2023
5078,3963,4.49,01-07-2023
5079,3963,4.49,31-07-2023
5080,3964,3.99,31-05-2023
5081,3964,3.99,30-06-2023
5082,3964,3.99,30-07-2023
5083,3965,42.99,29-06-2023
5084,3966,22.49,20-07-2023
5085,3967,4.99,16-06-2023
5086,3967,4.99,16-07-2023
5087,3968,499,24-07-2023
5088,3969,19.99,24-06-2023
5089,3970,31.99,28-06-2023
5090,3971,17.99,03-07-2023
5091,3972,19.99,27-06-2023
5092,3973,24.99,18-07-2023
5093,3974,6.49,25-06-2023
5094,3974,6.49,25-07-2023
5095,3975,12.49,16-07-2023
5096,3976,6.49,26-07-2023
5097,3977,37.99,22-07-2023
5098,3978,1199,24-07-2023
5099,3979,1539.99,31-07-2023
5100,3980,12.49,09-05-2023
5101,3981,499,26-07-2023
5102,3982,42.99,10-07-2023
5103,3983,5299.99,16-06-2023
5104,3984,13.99,18-06-2023
5105,3985,13.99,04-07-2023
5106,3986,17.99,25-07-2023
5107,3987,42.99,27-05-2023
5108,3988,17.99,11-07-2023
5109,3989,499,19-06-2023
5110,3989,499,19-07-2023
5111,3990,5299.99,16-07-2023
5112,3991,4.99,03-06-2023
5113,3991,4.99,03-07-2023
5114,3992,31.99,12-07-2023
5115,3993,22.49,07-06-2023
5116,3994,2749.99,31-05-2023
5117,3995,1199,08-06-2023
5118,3996,548.99,15-05-2023
5119,3996,548.99,14-06-2023
5120,3996,548.99,14-07-2023
5121,3997,22.49,21-07-2023
5122,3998,37.99,22-05-2023
5123,3999,24.99,17-05-2023
5124,4000,2749.99,31-07-2023
5125,4001,3899,06-06-2023
5126,4002,6.49,31-07-2023
5127,4003,3.99,09-05-2023
5128,4003,3.99,08-06-2023
5129,4003,3.99,08-07-2023
5130,4004,1539.99,11-05-2023
5131,4005,3.99,30-05-2023
5132,4005,3.99,29-06-2023
5133,4005,3.99,29-07-2023
5134,4006,13.99,04-07-2023
5135,4007,499,17-07-2023
5136,4008,499,15-05-2023
5137,4008,499,14-06-2023
5138,4008,499,14-07-2023
5139,4009,5299.99,27-07-2023
5140,4010,2749.99,10-07-2023
5141,4011,10.99,27-07-2023
5142,4012,499,11-06-2023
5143,4012,499,11-07-2023
5144,4013,4.49,26-06-2023
5145,4013,4.49,26-07-2023
5146,4014,17.99,08-06-2023
5147,4015,5299.99,08-07-2023
5148,4016,1539.99,24-05-2023
5149,4017,59.99,20-05-2023
5150,4018,5299.99,07-07-2023
5151,4019,3.99,21-06-2023
5152,4019,3.99,21-07-2023
5153,4020,499,10-07-2023
5154,4021,47.99,11-07-2023
5155,4022,37.99,15-06-2023
5156,4023,19.99,11-06-2023
5157,4024,5299.99,09-07-2023
5158,4025,499,27-06-2023
5159,4025,499,27-07-2023
5160,4026,24.99,18-06-2023
5161,4027,1999,07-05-2023
5162,4028,1539.99,21-07-2023
5163,4029,47.99,24-05-2023
5164,4030,24.99,08-06-2023
5165,4031,3.99,06-05-2023
5166,4031,3.99,05-06-2023
5167,4031,3.99,05-07-2023
5168,4032,1999,22-06-2023
5169,4033,499,20-05-2023
5170,4033,499,19-06-2023
5171,4033,499,19-07-2023
5172,4034,31.99,30-05-2023
5173,4035,2749.99,14-06-2023
5174,4036,37.99,08-06-2023
5175,4037,10.99,01-07-2023
5176,4038,24.99,08-07-2023
5177,4039,24.99,29-05-2023
5178,4040,22.49,14-05-2023
5179,4041,10.99,13-07-2023
5180,4042,42.99,30-05-2023
5181,4043,24.99,12-06-2023
5182,4044,22.49,05-06-2023
5183,4045,22.49,24-07-2023
5184,4046,42.99,09-06-2023
5185,4047,5299.99,09-07-2023
5186,4048,1999,07-05-2023
5187,4049,4.99,13-06-2023
5188,4049,4.99,13-07-2023
5189,4050,5299.99,21-07-2023
5190,4051,499,15-07-2023
5191,4052,4.49,28-07-2023
5192,4053,548.99,22-05-2023
5193,4053,548.99,21-06-2023
5194,4053,548.99,21-07-2023
5195,4055,19.99,21-05-2023
5196,4056,59.99,04-05-2023
5197,4057,4.49,25-06-2023
5198,4057,4.49,25-07-2023
5199,4058,22.49,17-05-2023
5200,4059,548.99,02-06-2023
5201,4059,548.99,02-07-2023
5202,4060,37.99,05-06-2023
5203,4061,31.99,27-05-2023
5204,4062,2749.99,19-05-2023
5205,4063,1999,18-07-2023
5206,4064,1539.99,04-07-2023
5207,4065,42.99,28-07-2023
5208,4066,37.99,09-07-2023
5209,4067,42.99,19-07-2023
5210,4068,548.99,17-06-2023
5211,4068,548.99,17-07-2023
5212,4069,499,08-05-2023
5213,4069,499,07-06-2023
5214,4069,499,07-07-2023
5215,4070,1999,01-06-2023
5216,4071,3.99,16-07-2023
5217,4072,1539.99,07-05-2023
5218,4073,12.49,21-05-2023
5219,4074,12.49,25-07-2023
5220,4075,47.99,15-05-2023
5221,4076,24.99,25-05-2023
5222,4077,13.99,04-06-2023
5223,4078,59.99,06-07-2023
5224,4079,6.49,08-06-2023
5225,4079,6.49,08-07-2023
5226,4080,31.99,15-05-2023
5227,4081,47.99,01-07-2023
5228,4082,1539.99,13-05-2023
5229,4083,17.99,04-07-2023
5230,4084,59.99,09-05-2023
5231,4085,1539.99,11-06-2023
5232,4086,19.99,22-05-2023
5233,4087,1539.99,03-07-2023
5234,4088,3.99,07-06-2023
5235,4088,3.99,07-07-2023
5236,4089,4.99,11-07-2023
5237,4090,3899,24-06-2023
5238,4091,13.99,25-06-2023
5239,4092,59.99,07-06-2023
5240,4093,17.99,25-06-2023
5241,4094,13.99,16-07-2023
5242,4095,47.99,10-07-2023
5243,4096,4.99,26-06-2023
5244,4096,4.99,26-07-2023
5245,4097,548.99,12-07-2023
5246,4098,548.99,07-06-2023
5247,4098,548.99,07-07-2023
5248,4099,1539.99,28-07-2023
5249,4100,4.99,30-07-2023
5250,4101,1999,17-07-2023
5251,4102,548.99,15-07-2023
5252,4103,24.99,26-05-2023
5253,4104,1539.99,25-07-2023
5254,4105,6.49,15-05-2023
5255,4105,6.49,14-06-2023
5256,4105,6.49,14-07-2023
5257,4106,4.99,08-05-2023
5258,4106,4.99,07-06-2023
5259,4106,4.99,07-07-2023
5260,4107,22.49,30-06-2023
5261,4108,1199,04-06-2023
5262,4109,2749.99,09-05-2023
5263,4111,499,14-05-2023
5264,4111,499,13-06-2023
5265,4111,499,13-07-2023
5266,4112,37.99,17-07-2023
5267,4113,19.99,25-07-2023
5268,4114,59.99,25-06-2023
5269,4115,1199,23-05-2023
5270,4116,13.99,06-05-2023
5271,4117,22.49,06-05-2023
5272,4118,6.49,08-06-2023
5273,4118,6.49,08-07-2023
5274,4119,548.99,16-07-2023
5275,4120,47.99,08-05-2023
5276,4121,6.49,04-06-2023
5277,4121,6.49,04-07-2023
5278,4123,2749.99,24-07-2023
5279,4124,24.99,26-07-2023
5280,4125,19.99,28-05-2023
5281,4126,2749.99,12-06-2023
5282,4127,37.99,03-07-2023
5283,4128,1539.99,17-07-2023
5284,4129,12.49,22-07-2023
5285,4130,12.49,15-06-2023
5286,4131,3.99,11-06-2023
5287,4131,3.99,11-07-2023
5288,4132,19.99,13-07-2023
5289,4133,3899,17-05-2023
5290,4134,5299.99,26-07-2023
